dataset,tree_type,flip_percentage,parameters,fold,accuracy
Ionosphere,OCT,40,1e-05,1,0.6022727272727273
Ionosphere,OCT,40,0.0001,1,0.5909090909090909
Ionosphere,OCT,40,0.001,1,0.6590909090909091
Ionosphere,OCT,40,0.01,1,0.7045454545454546
Ionosphere,OCT,40,0.1,1,0.5795454545454546
Ionosphere,OCT,40,1,1,0.5795454545454546
Ionosphere,OCT,40,10,1,0.5795454545454546
Ionosphere,OCT,40,100,1,0.5795454545454546
Ionosphere,OCT,40,1000,1,0.5795454545454546
Ionosphere,OCT,40,10000,1,0.5795454545454546
Ionosphere,OCT,40,1e-05,2,0.7954545454545454
Ionosphere,OCT,40,0.0001,2,0.75
Ionosphere,OCT,40,0.001,2,0.7045454545454546
Ionosphere,OCT,40,0.01,2,0.6363636363636364
Ionosphere,OCT,40,0.1,2,0.7159090909090909
Ionosphere,OCT,40,1,2,0.6590909090909091
Ionosphere,OCT,40,10,2,0.6590909090909091
Ionosphere,OCT,40,100,2,0.6590909090909091
Ionosphere,OCT,40,1000,2,0.6590909090909091
Ionosphere,OCT,40,10000,2,0.6590909090909091
Ionosphere,OCT,40,1e-05,3,0.7272727272727273
Ionosphere,OCT,40,0.0001,3,0.7954545454545454
Ionosphere,OCT,40,0.001,3,0.7954545454545454
Ionosphere,OCT,40,0.01,3,0.8409090909090909
Ionosphere,OCT,40,0.1,3,0.8295454545454546
Ionosphere,OCT,40,1,3,0.6704545454545454
Ionosphere,OCT,40,10,3,0.6704545454545454
Ionosphere,OCT,40,100,3,0.6704545454545454
Ionosphere,OCT,40,1000,3,0.6704545454545454
Ionosphere,OCT,40,10000,3,0.6704545454545454
Ionosphere,OCT,40,1e-05,4,0.8735632183908046
Ionosphere,OCT,40,0.0001,4,0.7816091954022989
Ionosphere,OCT,40,0.001,4,0.8735632183908046
Ionosphere,OCT,40,0.01,4,0.8275862068965517
Ionosphere,OCT,40,0.1,4,0.8735632183908046
Ionosphere,OCT,40,1,4,0.6551724137931034
Ionosphere,OCT,40,10,4,0.6551724137931034
Ionosphere,OCT,40,100,4,0.6551724137931034
Ionosphere,OCT,40,1000,4,0.6551724137931034
Ionosphere,OCT,40,10000,4,0.6551724137931034
MONK's,OCT,0,1e-05,1,0.7592592592592593
MONK's,OCT,0,0.0001,1,0.7777777777777778
MONK's,OCT,0,0.001,1,0.7962962962962963
MONK's,OCT,0,0.01,1,0.8148148148148148
MONK's,OCT,0,0.1,1,0.7777777777777778
MONK's,OCT,0,1,1,0.4537037037037037
MONK's,OCT,0,10,1,0.4537037037037037
MONK's,OCT,0,100,1,0.4537037037037037
MONK's,OCT,0,1000,1,0.4537037037037037
MONK's,OCT,0,10000,1,0.4537037037037037
MONK's,OCT,0,1e-05,2,0.7777777777777778
MONK's,OCT,0,0.0001,2,0.7129629629629629
MONK's,OCT,0,0.001,2,0.7777777777777778
MONK's,OCT,0,0.01,2,0.7777777777777778
MONK's,OCT,0,0.1,2,0.7129629629629629
MONK's,OCT,0,1,2,0.4537037037037037
MONK's,OCT,0,10,2,0.4537037037037037
MONK's,OCT,0,100,2,0.4537037037037037
MONK's,OCT,0,1000,2,0.4537037037037037
MONK's,OCT,0,10000,2,0.4537037037037037
MONK's,OCT,0,1e-05,3,0.8518518518518519
MONK's,OCT,0,0.0001,3,0.8981481481481481
MONK's,OCT,0,0.001,3,0.8333333333333334
MONK's,OCT,0,0.01,3,0.8518518518518519
MONK's,OCT,0,0.1,3,0.8055555555555556
MONK's,OCT,0,1,3,0.5
MONK's,OCT,0,10,3,0.5
MONK's,OCT,0,100,3,0.5
MONK's,OCT,0,1000,3,0.5
MONK's,OCT,0,10000,3,0.5
MONK's,OCT,0,1e-05,4,0.7777777777777778
MONK's,OCT,0,0.0001,4,0.7777777777777778
MONK's,OCT,0,0.001,4,0.7777777777777778
MONK's,OCT,0,0.01,4,0.7037037037037037
MONK's,OCT,0,0.1,4,0.7037037037037037
MONK's,OCT,0,1,4,0.5
MONK's,OCT,0,10,4,0.5
MONK's,OCT,0,100,4,0.5
MONK's,OCT,0,1000,4,0.5
MONK's,OCT,0,10000,4,0.5
MONK's,OCT,20,1e-05,1,0.8055555555555556
MONK's,OCT,20,0.0001,1,0.8055555555555556
MONK's,OCT,20,0.001,1,0.8055555555555556
MONK's,OCT,20,0.01,1,0.8703703703703703
MONK's,OCT,20,0.1,1,0.8055555555555556
MONK's,OCT,20,1,1,0.4722222222222222
MONK's,OCT,20,10,1,0.4722222222222222
MONK's,OCT,20,100,1,0.4722222222222222
MONK's,OCT,20,1000,1,0.4722222222222222
MONK's,OCT,20,10000,1,0.4722222222222222
MONK's,OCT,20,1e-05,2,0.7314814814814815
MONK's,OCT,20,0.0001,2,0.6851851851851852
MONK's,OCT,20,0.001,2,0.7314814814814815
MONK's,OCT,20,0.01,2,0.7314814814814815
MONK's,OCT,20,0.1,2,0.7314814814814815
MONK's,OCT,20,1,2,0.4537037037037037
MONK's,OCT,20,10,2,0.4537037037037037
MONK's,OCT,20,100,2,0.4537037037037037
MONK's,OCT,20,1000,2,0.4537037037037037
MONK's,OCT,20,10000,2,0.4537037037037037
MONK's,OCT,20,1e-05,3,0.7222222222222222
MONK's,OCT,20,0.0001,3,0.7222222222222222
MONK's,OCT,20,0.001,3,0.6666666666666666
MONK's,OCT,20,0.01,3,0.7222222222222222
MONK's,OCT,20,0.1,3,0.7222222222222222
MONK's,OCT,20,1,3,0.5185185185185185
MONK's,OCT,20,10,3,0.5185185185185185
MONK's,OCT,20,100,3,0.5185185185185185
MONK's,OCT,20,1000,3,0.5185185185185185
MONK's,OCT,20,10000,3,0.5185185185185185
MONK's,OCT,20,1e-05,4,0.7407407407407407
MONK's,OCT,20,0.0001,4,0.7407407407407407
MONK's,OCT,20,0.001,4,0.7407407407407407
MONK's,OCT,20,0.01,4,0.6944444444444444
MONK's,OCT,20,0.1,4,0.7407407407407407
MONK's,OCT,20,1,4,0.5
MONK's,OCT,20,10,4,0.5
MONK's,OCT,20,100,4,0.5
MONK's,OCT,20,1000,4,0.5
MONK's,OCT,20,10000,4,0.5
MONK's,OCT,30,1e-05,1,0.7870370370370371
MONK's,OCT,30,0.0001,1,0.7870370370370371
MONK's,OCT,30,0.001,1,0.7870370370370371
MONK's,OCT,30,0.01,1,0.7870370370370371
MONK's,OCT,30,0.1,1,0.7870370370370371
MONK's,OCT,30,1,1,0.4166666666666667
MONK's,OCT,30,10,1,0.4166666666666667
MONK's,OCT,30,100,1,0.4166666666666667
MONK's,OCT,30,1000,1,0.4166666666666667
MONK's,OCT,30,10000,1,0.4166666666666667
MONK's,OCT,30,1e-05,2,0.7222222222222222
MONK's,OCT,30,0.0001,2,0.6944444444444444
MONK's,OCT,30,0.001,2,0.7222222222222222
MONK's,OCT,30,0.01,2,0.8240740740740741
MONK's,OCT,30,0.1,2,0.7222222222222222
MONK's,OCT,30,1,2,0.5
MONK's,OCT,30,10,2,0.5
MONK's,OCT,30,100,2,0.5
MONK's,OCT,30,1000,2,0.5
MONK's,OCT,30,10000,2,0.5
MONK's,OCT,30,1e-05,3,0.75
MONK's,OCT,30,0.0001,3,0.8055555555555556
MONK's,OCT,30,0.001,3,0.6851851851851852
MONK's,OCT,30,0.01,3,0.75
MONK's,OCT,30,0.1,3,0.75
MONK's,OCT,30,1,3,0.4444444444444444
MONK's,OCT,30,10,3,0.4444444444444444
MONK's,OCT,30,100,3,0.4444444444444444
MONK's,OCT,30,1000,3,0.4444444444444444
MONK's,OCT,30,10000,3,0.4444444444444444
MONK's,OCT,30,1e-05,4,0.7407407407407407
MONK's,OCT,30,0.0001,4,0.7407407407407407
MONK's,OCT,30,0.001,4,0.8518518518518519
MONK's,OCT,30,0.01,4,0.7407407407407407
MONK's,OCT,30,0.1,4,0.7407407407407407
MONK's,OCT,30,1,4,0.4722222222222222
MONK's,OCT,30,10,4,0.4722222222222222
MONK's,OCT,30,100,4,0.4722222222222222
MONK's,OCT,30,1000,4,0.4722222222222222
MONK's,OCT,30,10000,4,0.4722222222222222
MONK's,OCT,40,1e-05,1,0.7037037037037037
MONK's,OCT,40,0.0001,1,0.6574074074074074
MONK's,OCT,40,0.001,1,0.6481481481481481
MONK's,OCT,40,0.01,1,0.6388888888888888
MONK's,OCT,40,0.1,1,0.7685185185185185
MONK's,OCT,40,1,1,0.4722222222222222
MONK's,OCT,40,10,1,0.4722222222222222
MONK's,OCT,40,100,1,0.4722222222222222
MONK's,OCT,40,1000,1,0.4722222222222222
MONK's,OCT,40,10000,1,0.4722222222222222
MONK's,OCT,40,1e-05,2,0.7407407407407407
MONK's,OCT,40,0.0001,2,0.6018518518518519
MONK's,OCT,40,0.001,2,0.6944444444444444
MONK's,OCT,40,0.01,2,0.6018518518518519
MONK's,OCT,40,0.1,2,0.7407407407407407
MONK's,OCT,40,1,2,0.48148148148148145
MONK's,OCT,40,10,2,0.48148148148148145
MONK's,OCT,40,100,2,0.48148148148148145
MONK's,OCT,40,1000,2,0.48148148148148145
MONK's,OCT,40,10000,2,0.48148148148148145
MONK's,OCT,40,1e-05,3,0.6018518518518519
MONK's,OCT,40,0.0001,3,0.75
MONK's,OCT,40,0.001,3,0.8425925925925926
MONK's,OCT,40,0.01,3,0.6759259259259259
MONK's,OCT,40,0.1,3,0.7870370370370371
MONK's,OCT,40,1,3,0.4722222222222222
MONK's,OCT,40,10,3,0.4722222222222222
MONK's,OCT,40,100,3,0.4722222222222222
MONK's,OCT,40,1000,3,0.4722222222222222
MONK's,OCT,40,10000,3,0.4722222222222222
MONK's,OCT,40,1e-05,4,0.5462962962962963
MONK's,OCT,40,0.0001,4,0.5092592592592593
MONK's,OCT,40,0.001,4,0.5833333333333334
MONK's,OCT,40,0.01,4,0.7037037037037037
MONK's,OCT,40,0.1,4,0.7037037037037037
MONK's,OCT,40,1,4,0.5185185185185185
MONK's,OCT,40,10,4,0.5185185185185185
MONK's,OCT,40,100,4,0.5185185185185185
MONK's,OCT,40,1000,4,0.5185185185185185
MONK's,OCT,40,10000,4,0.5185185185185185
Sonar,OCT,0,1e-05,1,0.5576923076923077
Sonar,OCT,0,0.0001,1,0.6923076923076923
Sonar,OCT,0,0.001,1,0.75
Sonar,OCT,0,0.01,1,0.6346153846153846
Sonar,OCT,0,0.1,1,0.6346153846153846
Sonar,OCT,0,1,1,0.5192307692307693
Sonar,OCT,0,10,1,0.5192307692307693
Sonar,OCT,0,100,1,0.5192307692307693
Sonar,OCT,0,1000,1,0.5192307692307693
Sonar,OCT,0,10000,1,0.5192307692307693
Sonar,OCT,0,1e-05,2,0.6923076923076923
Sonar,OCT,0,0.0001,2,0.6538461538461539
Sonar,OCT,0,0.001,2,0.75
Sonar,OCT,0,0.01,2,0.75
Sonar,OCT,0,0.1,2,0.7307692307692307
Sonar,OCT,0,1,2,0.5769230769230769
Sonar,OCT,0,10,2,0.5769230769230769
Sonar,OCT,0,100,2,0.5769230769230769
Sonar,OCT,0,1000,2,0.5769230769230769
Sonar,OCT,0,10000,2,0.5769230769230769
Sonar,OCT,0,1e-05,3,0.7115384615384616
Sonar,OCT,0,0.0001,3,0.6923076923076923
Sonar,OCT,0,0.001,3,0.6153846153846154
Sonar,OCT,0,0.01,3,0.6346153846153846
Sonar,OCT,0,0.1,3,0.7115384615384616
Sonar,OCT,0,1,3,0.5
Sonar,OCT,0,10,3,0.5
Sonar,OCT,0,100,3,0.5
Sonar,OCT,0,1000,3,0.5
Sonar,OCT,0,10000,3,0.5
Sonar,OCT,0,1e-05,4,0.7307692307692307
Sonar,OCT,0,0.0001,4,0.7115384615384616
Sonar,OCT,0,0.001,4,0.5576923076923077
Sonar,OCT,0,0.01,4,0.6538461538461539
Sonar,OCT,0,1,4,0.5384615384615384
Sonar,OCT,0,10,4,0.5384615384615384
Sonar,OCT,0,100,4,0.5384615384615384
Sonar,OCT,0,1000,4,0.5384615384615384
Sonar,OCT,0,10000,4,0.5384615384615384
Sonar,OCT,20,1e-05,1,0.6730769230769231
Sonar,OCT,20,0.0001,1,0.6538461538461539
Sonar,OCT,20,0.001,1,0.6923076923076923
Sonar,OCT,20,0.01,1,0.6923076923076923
Sonar,OCT,20,0.1,1,0.7115384615384616
Sonar,OCT,20,1,1,0.5192307692307693
Sonar,OCT,20,10,1,0.5192307692307693
Sonar,OCT,20,100,1,0.5192307692307693
Sonar,OCT,20,1000,1,0.5192307692307693
Sonar,OCT,20,10000,1,0.5192307692307693
Sonar,OCT,20,1e-05,2,0.6923076923076923
Sonar,OCT,20,0.0001,2,0.6153846153846154
Sonar,OCT,20,0.001,2,0.6730769230769231
dataset,tree_type,flip_percentage,parameters,fold,accuracy
Sonar,OCT,20,1e-05,1,0.5576923076923077
Sonar,OCT,20,0.0001,1,0.5384615384615384
Sonar,OCT,20,0.001,1,0.6153846153846154
Sonar,OCT,20,0.01,1,0.5961538461538461
Sonar,OCT,20,0.1,1,0.6538461538461539
Sonar,OCT,20,1,1,0.38461538461538464
Sonar,OCT,20,10,1,0.38461538461538464
Sonar,OCT,20,100,1,0.38461538461538464
Sonar,OCT,20,1000,1,0.38461538461538464
Sonar,OCT,20,10000,1,0.38461538461538464
Sonar,OCT,20,1e-05,2,0.75
Sonar,OCT,20,0.0001,2,0.6346153846153846
Sonar,OCT,20,0.001,2,0.7115384615384616
Sonar,OCT,20,0.01,2,0.6538461538461539
Sonar,OCT,20,0.1,2,0.6153846153846154
Sonar,OCT,20,1,2,0.5
Sonar,OCT,20,10,2,0.5
Sonar,OCT,20,100,2,0.5
Sonar,OCT,20,1000,2,0.5
Sonar,OCT,20,10000,2,0.5
Sonar,OCT,20,1e-05,3,0.6346153846153846
Sonar,OCT,20,0.0001,3,0.5769230769230769
Sonar,OCT,20,0.001,3,0.75
Sonar,OCT,20,0.01,3,0.6730769230769231
Sonar,OCT,20,0.1,3,0.6346153846153846
Sonar,OCT,20,1,3,0.5192307692307693
Sonar,OCT,20,10,3,0.5192307692307693
Sonar,OCT,20,100,3,0.5192307692307693
Sonar,OCT,20,1000,3,0.5192307692307693
Sonar,OCT,20,10000,3,0.5192307692307693
Sonar,OCT,20,1e-05,4,0.5961538461538461
Sonar,OCT,20,0.0001,4,0.5
Sonar,OCT,20,0.001,4,0.5961538461538461
Sonar,OCT,20,0.01,4,0.7115384615384616
Sonar,OCT,20,0.1,4,0.6538461538461539
Sonar,OCT,20,1,4,0.5
Sonar,OCT,20,10,4,0.5
Sonar,OCT,20,100,4,0.5
Sonar,OCT,20,1000,4,0.5
Sonar,OCT,20,10000,4,0.5
Sonar,OCT,30,1e-05,1,0.6153846153846154
Sonar,OCT,30,0.0001,1,0.6153846153846154
Sonar,OCT,30,0.001,1,0.5
Sonar,OCT,30,0.01,1,0.5769230769230769
Sonar,OCT,30,0.1,1,0.6346153846153846
Sonar,OCT,30,1,1,0.5192307692307693
Sonar,OCT,30,10,1,0.5192307692307693
Sonar,OCT,30,100,1,0.5192307692307693
Sonar,OCT,30,1000,1,0.5192307692307693
Sonar,OCT,30,10000,1,0.5192307692307693
Sonar,OCT,30,1e-05,2,0.5192307692307693
Sonar,OCT,30,0.0001,2,0.5192307692307693
Sonar,OCT,30,0.001,2,0.6346153846153846
Sonar,OCT,30,0.01,2,0.5961538461538461
Sonar,OCT,30,0.1,2,0.5576923076923077
Sonar,OCT,30,1,2,0.6153846153846154
Sonar,OCT,30,10,2,0.6153846153846154
Sonar,OCT,30,100,2,0.6153846153846154
Sonar,OCT,30,1000,2,0.6153846153846154
Sonar,OCT,30,10000,2,0.6153846153846154
Sonar,OCT,30,1e-05,3,0.6346153846153846
Sonar,OCT,30,0.0001,3,0.7307692307692307
Sonar,OCT,30,0.001,3,0.5192307692307693
Sonar,OCT,30,0.01,3,0.6153846153846154
Sonar,OCT,30,0.1,3,0.7307692307692307
Sonar,OCT,30,1,3,0.5576923076923077
Sonar,OCT,30,10,3,0.5576923076923077
Sonar,OCT,30,100,3,0.5576923076923077
Sonar,OCT,30,1000,3,0.5576923076923077
Sonar,OCT,30,10000,3,0.5576923076923077
Sonar,OCT,30,1e-05,4,0.6346153846153846
Sonar,OCT,30,0.0001,4,0.6538461538461539
Sonar,OCT,30,0.001,4,0.4230769230769231
Sonar,OCT,30,0.01,4,0.6153846153846154
Sonar,OCT,30,0.1,4,0.5769230769230769
Sonar,OCT,30,1,4,0.4423076923076923
Sonar,OCT,30,10,4,0.4423076923076923
Sonar,OCT,30,100,4,0.4423076923076923
Sonar,OCT,30,1000,4,0.4423076923076923
Sonar,OCT,30,10000,4,0.4423076923076923
Sonar,OCT,40,1e-05,1,0.46153846153846156
Sonar,OCT,40,0.0001,1,0.5961538461538461
Sonar,OCT,40,0.001,1,0.5961538461538461
Sonar,OCT,40,0.01,1,0.5961538461538461
Sonar,OCT,40,0.1,1,0.6153846153846154
Sonar,OCT,40,1,1,0.4230769230769231
Sonar,OCT,40,10,1,0.4230769230769231
Sonar,OCT,40,100,1,0.4230769230769231
Sonar,OCT,40,1000,1,0.4230769230769231
Sonar,OCT,40,10000,1,0.4230769230769231
Sonar,OCT,40,1e-05,2,0.5961538461538461
Sonar,OCT,40,0.0001,2,0.5384615384615384
Sonar,OCT,40,0.001,2,0.5
Sonar,OCT,40,0.01,2,0.5
Sonar,OCT,40,0.1,2,0.5192307692307693
Sonar,OCT,40,1,2,0.5384615384615384
Sonar,OCT,40,10,2,0.5384615384615384
Sonar,OCT,40,100,2,0.5384615384615384
Sonar,OCT,40,1000,2,0.5384615384615384
Sonar,OCT,40,10000,2,0.5384615384615384
Sonar,OCT,40,1e-05,3,0.6346153846153846
Sonar,OCT,40,0.0001,3,0.5192307692307693
Sonar,OCT,40,0.001,3,0.4807692307692308
Sonar,OCT,40,0.01,3,0.5769230769230769
Sonar,OCT,40,0.1,3,0.5769230769230769
Sonar,OCT,40,1,3,0.5576923076923077
Sonar,OCT,40,10,3,0.5576923076923077
Sonar,OCT,40,100,3,0.5576923076923077
Sonar,OCT,40,1000,3,0.5576923076923077
Sonar,OCT,40,10000,3,0.5576923076923077
Sonar,OCT,40,1e-05,4,0.38461538461538464
Sonar,OCT,40,0.0001,4,0.6346153846153846
Sonar,OCT,40,0.001,4,0.4423076923076923
Sonar,OCT,40,0.01,4,0.4230769230769231
Sonar,OCT,40,0.1,4,0.7692307692307693
Sonar,OCT,40,1,4,0.46153846153846156
Sonar,OCT,40,10,4,0.46153846153846156
Sonar,OCT,40,100,4,0.46153846153846156
Sonar,OCT,40,1000,4,0.46153846153846156
Sonar,OCT,40,10000,4,0.46153846153846156
Wholesale,OCT,20,1e-05,1,0.6727272727272727
Wholesale,OCT,20,0.0001,1,0.6818181818181818
Wholesale,OCT,20,0.001,1,0.7545454545454545
Wholesale,OCT,20,0.01,1,0.6636363636363637
Wholesale,OCT,20,0.1,1,0.9181818181818182
Wholesale,OCT,20,1,1,0.6636363636363637
Wholesale,OCT,20,10,1,0.6636363636363637
Wholesale,OCT,20,100,1,0.6636363636363637
Wholesale,OCT,20,1000,1,0.6636363636363637
Wholesale,OCT,20,10000,1,0.6636363636363637
Wholesale,OCT,20,1e-05,2,0.8909090909090909
Wholesale,OCT,20,0.0001,2,0.9
Wholesale,OCT,20,0.001,2,0.9181818181818182
Wholesale,OCT,20,0.01,2,0.7272727272727273
Wholesale,OCT,20,0.1,2,0.9
Wholesale,OCT,20,1,2,0.6363636363636364
Wholesale,OCT,20,10,2,0.6363636363636364
Wholesale,OCT,20,100,2,0.6363636363636364
Wholesale,OCT,20,1000,2,0.6363636363636364
Wholesale,OCT,20,10000,2,0.6363636363636364
Wholesale,OCT,20,1e-05,3,0.8636363636363636
Wholesale,OCT,20,0.0001,3,0.7545454545454545
Wholesale,OCT,20,0.001,3,0.8181818181818182
Wholesale,OCT,20,0.01,3,0.8909090909090909
Wholesale,OCT,20,0.1,3,0.9
Wholesale,OCT,20,1,3,0.7272727272727273
Wholesale,OCT,20,10,3,0.7272727272727273
Wholesale,OCT,20,100,3,0.7272727272727273
Wholesale,OCT,20,1000,3,0.7272727272727273
Wholesale,OCT,20,10000,3,0.7272727272727273
Wholesale,OCT,20,1e-05,4,0.7727272727272727
Wholesale,OCT,20,0.0001,4,0.8818181818181818
Wholesale,OCT,20,0.001,4,0.8909090909090909
Wholesale,OCT,20,0.01,4,0.9
Wholesale,OCT,20,0.1,4,0.7818181818181819
Wholesale,OCT,20,1,4,0.6818181818181818
Wholesale,OCT,20,10,4,0.6818181818181818
Wholesale,OCT,20,100,4,0.6818181818181818
Wholesale,OCT,20,1000,4,0.6818181818181818
Wholesale,OCT,20,10000,4,0.6818181818181818
Wholesale,OCT,30,1e-05,1,0.8818181818181818
Wholesale,OCT,30,0.0001,1,0.7727272727272727
Wholesale,OCT,30,0.001,1,0.8818181818181818
Wholesale,OCT,30,0.01,1,0.8818181818181818
Wholesale,OCT,30,0.1,1,0.8818181818181818
Wholesale,OCT,30,1,1,0.6909090909090909
Wholesale,OCT,30,10,1,0.6909090909090909
Wholesale,OCT,30,100,1,0.6909090909090909
Wholesale,OCT,30,1000,1,0.6909090909090909
Wholesale,OCT,30,10000,1,0.6909090909090909
Wholesale,OCT,30,1e-05,2,0.9090909090909091
Wholesale,OCT,30,0.0001,2,0.9181818181818182
Wholesale,OCT,30,0.001,2,0.8636363636363636
Wholesale,OCT,30,0.01,2,0.9272727272727272
Wholesale,OCT,30,0.1,2,0.9363636363636364
Wholesale,OCT,30,1,2,0.6636363636363637
Wholesale,OCT,30,10,2,0.6636363636363637
Wholesale,OCT,30,100,2,0.6636363636363637
Wholesale,OCT,30,1000,2,0.6636363636363637
Wholesale,OCT,30,10000,2,0.6636363636363637
Wholesale,OCT,30,1e-05,3,0.8727272727272727
Wholesale,OCT,30,0.0001,3,0.9363636363636364
Wholesale,OCT,30,0.001,3,0.8272727272727273
Wholesale,OCT,30,0.01,3,0.9
Wholesale,OCT,30,0.1,3,0.9636363636363636
Wholesale,OCT,30,1,3,0.7090909090909091
Wholesale,OCT,30,10,3,0.7090909090909091
Wholesale,OCT,30,100,3,0.7090909090909091
Wholesale,OCT,30,1000,3,0.7090909090909091
Wholesale,OCT,30,10000,3,0.7090909090909091
Wholesale,OCT,30,1e-05,4,0.6090909090909091
Wholesale,OCT,30,0.0001,4,0.8636363636363636
Wholesale,OCT,30,0.001,4,0.8363636363636363
Wholesale,OCT,30,0.01,4,0.8636363636363636
Wholesale,OCT,30,0.1,4,0.8545454545454545
Wholesale,OCT,30,1,4,0.6454545454545455
Wholesale,OCT,30,10,4,0.6454545454545455
Wholesale,OCT,30,100,4,0.6454545454545455
Wholesale,OCT,30,1000,4,0.6454545454545455
Wholesale,OCT,30,10000,4,0.6454545454545455
Wholesale,OCT,40,1e-05,1,0.8
Wholesale,OCT,40,0.0001,1,0.8454545454545455
Wholesale,OCT,40,0.001,1,0.7
Wholesale,OCT,40,0.01,1,0.6727272727272727
Wholesale,OCT,40,0.1,1,0.9454545454545454
Wholesale,OCT,40,1,1,0.7
Wholesale,OCT,40,10,1,0.7
Wholesale,OCT,40,100,1,0.7
Wholesale,OCT,40,1000,1,0.7
Wholesale,OCT,40,10000,1,0.7
Wholesale,OCT,40,1e-05,2,0.8818181818181818
Wholesale,OCT,40,0.0001,2,0.6545454545454545
Wholesale,OCT,40,0.001,2,0.6909090909090909
Wholesale,OCT,40,0.01,2,0.6636363636363637
Wholesale,OCT,40,0.1,2,0.9272727272727272
Wholesale,OCT,40,1,2,0.6727272727272727
Wholesale,OCT,40,10,2,0.6727272727272727
Wholesale,OCT,40,100,2,0.6727272727272727
Wholesale,OCT,40,1000,2,0.6727272727272727
Wholesale,OCT,40,10000,2,0.6727272727272727
Wholesale,OCT,40,1e-05,3,0.6727272727272727
Wholesale,OCT,40,0.0001,3,0.8636363636363636
Wholesale,OCT,40,0.001,3,0.7818181818181819
Wholesale,OCT,40,0.01,3,0.6818181818181818
Wholesale,OCT,40,0.1,3,0.9181818181818182
Wholesale,OCT,40,1,3,0.6909090909090909
Wholesale,OCT,40,10,3,0.6909090909090909
Wholesale,OCT,40,100,3,0.6909090909090909
Wholesale,OCT,40,1000,3,0.6909090909090909
Wholesale,OCT,40,10000,3,0.6909090909090909
Wholesale,OCT,40,1e-05,4,0.6090909090909091
Wholesale,OCT,40,0.0001,4,0.8272727272727273
Wholesale,OCT,40,0.001,4,0.7636363636363637
Wholesale,OCT,40,0.01,4,0.8181818181818182
Wholesale,OCT,40,0.1,4,0.6454545454545455
Wholesale,OCT,40,1,4,0.6454545454545455
Wholesale,OCT,40,10,4,0.6454545454545455
Wholesale,OCT,40,100,4,0.6454545454545455
Wholesale,OCT,40,1000,4,0.6454545454545455
Wholesale,OCT,40,10000,4,0.6454545454545455
dataset,tree_type,flip_percentage,parameters,fold,accuracy
Australian,CART,0,1e-05,1,0.8092485549132948
Australian,CART,0,0.0001,1,0.8092485549132948
Australian,CART,0,0.001,1,0.8092485549132948
Australian,CART,0,0.01,1,0.8092485549132948
Australian,CART,0,0.1,1,0.8092485549132948
Australian,CART,0,1,1,0.5260115606936416
Australian,CART,0,10,1,0.5260115606936416
Australian,CART,0,100,1,0.5260115606936416
Australian,CART,0,1000,1,0.5260115606936416
Australian,CART,0,10000,1,0.5260115606936416
Australian,CART,0,1e-05,2,0.8323699421965318
Australian,CART,0,0.0001,2,0.8323699421965318
Australian,CART,0,0.001,2,0.8323699421965318
Australian,CART,0,0.01,2,0.815028901734104
Australian,CART,0,0.1,2,0.8208092485549133
Australian,CART,0,1,2,0.5722543352601156
Australian,CART,0,10,2,0.5722543352601156
Australian,CART,0,100,2,0.5722543352601156
Australian,CART,0,1000,2,0.5722543352601156
Australian,CART,0,10000,2,0.5722543352601156
Australian,CART,0,1e-05,3,0.8662790697674418
Australian,CART,0,0.0001,3,0.8662790697674418
Australian,CART,0,0.001,3,0.8662790697674418
Australian,CART,0,0.01,3,0.8662790697674418
Australian,CART,0,0.1,3,0.8662790697674418
Australian,CART,0,1,3,0.5872093023255814
Australian,CART,0,10,3,0.5872093023255814
Australian,CART,0,100,3,0.5872093023255814
Australian,CART,0,1000,3,0.5872093023255814
Australian,CART,0,10000,3,0.5872093023255814
Australian,CART,0,1e-05,4,0.8604651162790697
Australian,CART,0,0.0001,4,0.8604651162790697
Australian,CART,0,0.001,4,0.8604651162790697
Australian,CART,0,0.01,4,0.877906976744186
Australian,CART,0,0.1,4,0.9244186046511628
Australian,CART,0,1,4,0.5348837209302325
Australian,CART,0,10,4,0.5348837209302325
Australian,CART,0,100,4,0.5348837209302325
Australian,CART,0,1000,4,0.5348837209302325
Australian,CART,0,10000,4,0.5348837209302325
Australian,CART,20,1e-05,1,0.8554913294797688
Australian,CART,20,0.0001,1,0.8554913294797688
Australian,CART,20,0.001,1,0.8554913294797688
Australian,CART,20,0.01,1,0.884393063583815
Australian,CART,20,0.1,1,0.5260115606936416
Australian,CART,20,1,1,0.5260115606936416
Australian,CART,20,10,1,0.5260115606936416
Australian,CART,20,100,1,0.5260115606936416
Australian,CART,20,1000,1,0.5260115606936416
Australian,CART,20,10000,1,0.5260115606936416
Australian,CART,20,1e-05,2,0.8265895953757225
Australian,CART,20,0.0001,2,0.8265895953757225
Australian,CART,20,0.001,2,0.8265895953757225
Australian,CART,20,0.01,2,0.8497109826589595
Australian,CART,20,0.1,2,0.8497109826589595
Australian,CART,20,1,2,0.5433526011560693
Australian,CART,20,10,2,0.5433526011560693
Australian,CART,20,100,2,0.5433526011560693
Australian,CART,20,1000,2,0.5433526011560693
Australian,CART,20,10000,2,0.5433526011560693
Australian,CART,20,1e-05,3,0.7732558139534884
Australian,CART,20,0.0001,3,0.7732558139534884
Australian,CART,20,0.001,3,0.7732558139534884
Australian,CART,20,0.01,3,0.8023255813953488
